SMILES,lipo,inchi_key
CCCCNc1ccc(C(=O)OCCN(C)C)cc1,2.11,GKCBAIGFKIBETG-UHFFFAOYSA-N
CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,0.48,KSMAGQUYOIHWFS-UHFFFAOYSA-N
Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2cccnc2)c1C(=O)NC(C)C(C)(C)C,0.4,WJHDCBQZDWBYKV-UHFFFAOYSA-N
Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,-0.98,YYXNJDGFOGUERM-UHFFFAOYSA-N
c1ccc(-c2n[nH]c(-c3ccncc3)n2)nc1,1.48,WOFXUCJTFGKKIF-UHFFFAOYSA-N
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.81,KNGIOGDQNGEKIC-UHFFFAOYSA-N
Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)OC(=O)C(C)N)c(C)c34)ccc2[nH]1,3.19,LTEJRLHKIYCEOX-UHFFFAOYSA-N
Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,3.46,BXAAFXBATHNFJC-UHFFFAOYSA-N
O=c1[nH][nH]c(=O)c2c(O)c3c(Cl)cc(Cl)cc3nc12,0.89,ZHKXUMGWWSETDH-UHFFFAOYSA-N
CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1,1.9,PNKQYVNKYVDKMJ-UHFFFAOYSA-N
CCC(C)C(CO)NS(=O)(=O)c1ccc(Cl)s1,2.7,VAIPHPAXOJKZMG-UHFFFAOYSA-N
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,-0.69,YREYEVIYCVEVJK-UHFFFAOYSA-N
NS(=O)(=O)c1ccc2c(C(=O)NCC(O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,2.17,MUPZZNZQFUCJBT-UHFFFAOYSA-N
O=c1oc(-c2ccccc2)cc2ccccc12,3.84,GDHDASZYFUIDMH-UHFFFAOYSA-N
CC(C)C1C(=O)NC(CO)Cc2ccccc2N1C,2.03,OBEJTRHPRSRHSZ-UHFFFAOYSA-N
CC(=O)NCc1ccc(CN2CCN(c3ccccc3)CC2)cc1,1.78,ZCHBUYAQIKDSED-UHFFFAOYSA-N
COc1ccc(Cn2c(=O)[nH]c3c(=O)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c(-c4ccccc4)cc3c2=O)cc1,2.93,HXJSJCIHKJGWCS-UHFFFAOYSA-N
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,2.9,BQTOLZHBHCEHJX-UHFFFAOYSA-N
CCOC(=O)c1ccc(COC2CN(c3ccc(C)nn3)C2)cc1,2.5,QQXGIFBGHFEEQJ-UHFFFAOYSA-N
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,3.47,FMHHVULEAZTJMA-UHFFFAOYSA-N
CC(C)N1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1.62,MRWPMHPRTUDIMC-UHFFFAOYSA-N
CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,2.31,FAEKWTJYAYMJKF-UHFFFAOYSA-N
CS(=O)(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,2.7,DBPGHZGPUBWOQS-UHFFFAOYSA-N
Oc1ncnc2onc(-c3ccc(F)cc3)c12,1.97,CLGKLVDMXPDQPS-UHFFFAOYSA-N
Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,0.58,SUEIBJUAZVZPQG-UHFFFAOYSA-N
NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.5,JDUBGYFRJFOXQC-UHFFFAOYSA-N
O=C(O)c1ccc2[nH]c(C(F)(F)F)nc2c1,-1.08,KGOXEOVTUNSMPR-UHFFFAOYSA-N
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,3.37,ZPEIMTDSQAKGNT-UHFFFAOYSA-N
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,2.2,UUEAFRKZMCDHFV-UHFFFAOYSA-N
Cc1nc(C)c(-c2ccc(C3CCC(Cc4nnn[nH]4)CC3)cc2)nc1C(N)=O,1.4,IMWRAMRCTOCWEX-UHFFFAOYSA-N
COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1NCCN(C)C,1.71,CGCUYGIDAMWFOE-UHFFFAOYSA-N
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,2.69,JFHROPTYMMSOLG-UHFFFAOYSA-N
O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12,2.78,BVRDQVRQVGRNHG-UHFFFAOYSA-N
O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCOCC1,1.3,DTAMVGTXRFXASN-UHFFFAOYSA-N
CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.0,BHXYWMKHQZDQLR-UHFFFAOYSA-N
COc1ccnc(NC2CCN(C(=O)c3ccc(Cl)cc3)CC2)c1,2.82,NEWSIMOBDLUORJ-UHFFFAOYSA-N
CN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,0.92,IYCYPHAKLKOFJH-UHFFFAOYSA-N
CNC(C)C(=O)NC(C(=O)NC1CCCCN(Cc2ccccc2)C1)C1CCCCC1,2.12,OHZBEXNQDNVNLI-UHFFFAOYSA-N
Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,1.94,UZKBSZSTDQSMDR-UHFFFAOYSA-N
CC(=O)N1CCOc2nc(OCc3ccccc3)ccc21,2.4,PBUFKKDWSHXPKM-UHFFFAOYSA-N
Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.25,HCPMOUXUWOUFKH-UHFFFAOYSA-N
NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,2.8,ABXVUGZVUCYNCO-UHFFFAOYSA-N
CC(C)(C)NC(=O)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,4.13,JZJCEAUAKYQEBL-UHFFFAOYSA-N
Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,2.8,IFEWWVRHRCICRB-UHFFFAOYSA-N
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1.48,UZVHFVZFNXBMQJ-UHFFFAOYSA-N
CCOC(=O)c1coc2ccccc2c1=O,1.81,CFIKEPHTXCZYMW-UHFFFAOYSA-N
CC(=O)N(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.88,FDZFHPSXTIIWQD-UHFFFAOYSA-N
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1,1.94,JAPAWFOXYMNESA-UHFFFAOYSA-N
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC(O)C3)c(Cc3ccnc4ccc(F)cc34)sc21,1.95,OZYYOJGDGOAPBJ-UHFFFAOYSA-N
COc1ccccc1CNCc1ccc(CCNCC(O)c2ccc(O)c3[nH]c(=O)sc23)cc1,0.15,NYWJZLOBZHVZMI-UHFFFAOYSA-N
CC(O)(C(=O)Nc1ccc(S(=O)(=O)NCCCO)cc1Cl)C(F)(F)F,2.1,ZSRDAOYQIHISJX-UHFFFAOYSA-N
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1.33,JICJBGPOMZQUBB-UHFFFAOYSA-N
COc1ccc(C=C2SC(=S)NC2=O)cc1OC,1.42,XVAIHVYMCLRIOV-UHFFFAOYSA-N
CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)CC3,1.5,LOXUZEQLPYVKQR-UHFFFAOYSA-N
COc1cc2ncc(C(N)=O)c(Nc3cc(F)ccc3F)c2cc1OC,2.9,YMHNYVNOYXPQLO-UHFFFAOYSA-N
Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,3.0,NOKICSONZNLCHY-UHFFFAOYSA-N
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(OC)c(-c2cnc3ccccn23)n1,3.2,SVCOVGATBWDHBS-UHFFFAOYSA-N
O=C(NC(Cc1ccc(OCCc2ccc3c(n2)NCCC3)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.33,XUISHROIRBHOIM-UHFFFAOYSA-N
COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1,3.1,AQHXGQTWGFVXTB-UHFFFAOYSA-N
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,0.85,KDOUDNKSTLGXTR-UHFFFAOYSA-N
COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,2.27,MYQAUKPBNJWPIE-UHFFFAOYSA-N
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,-0.94,UJEWTUDSLQGTOA-UHFFFAOYSA-N
Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,1.79,SQKXYSGRELMAAU-UHFFFAOYSA-N
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0.71,RDJGLLICXDHJDY-UHFFFAOYSA-N
CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,-0.89,HJYPGIVRQSXSLB-UHFFFAOYSA-N
O=c1cc(N2CCOCC2)oc2c(-c3cccc4c5c(sc34)CCCC5)cccc12,4.1,LLPTWYAVHXNSIY-UHFFFAOYSA-N
CN1CCCC1CCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.01,LZUBRBPDQNOPAH-UHFFFAOYSA-N
CC(=O)c1noc(C)c1C(=O)Nc1nccs1,1.94,DCCOBTUXCVVDMN-UHFFFAOYSA-N
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(N)cccn23)n1,3.4,HLFZUDVNWAHZBU-UHFFFAOYSA-N
Cc1c(-c2ccc(O)cc2)n(C)c2ccc(O)cc12,3.8,FYZGFLQECOYSMA-UHFFFAOYSA-N
CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,3.0,JLVZDHKSMGCACD-UHFFFAOYSA-N
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,3.77,HMJIYCCIJYRONP-UHFFFAOYSA-N
COc1cc(F)ccc1-c1cncc(CNC(=O)C2CCC2)c1,3.2,PZPUPNNUWKSLFK-UHFFFAOYSA-N
Oc1cc(Cl)cc(Cl)c1,3.58,VPOMSPZBQMDLTM-UHFFFAOYSA-N
CSc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,2.97,ZPXPEKQMLOAPLT-UHFFFAOYSA-N
COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.18,FABPRXSRWADJSP-UHFFFAOYSA-N
CCOc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,2.63,BGGOPMHBZXFXDE-UHFFFAOYSA-N
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cc3ccncc3)cc2)cc1,2.8,VFHSYBZRZWHRLI-UHFFFAOYSA-N
NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,1.92,IDSIUINGWBNUFD-UHFFFAOYSA-N
Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)n[nH]1,2.61,WTMZMIXYYDZHKB-UHFFFAOYSA-N
CC(=O)N(C)c1ccccc1,1.1,LMTGCJANOQOGPI-UHFFFAOYSA-N
CN(C)C(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,1.53,RKDSFEZOQXKQOR-UHFFFAOYSA-N
CC(C)(C)c1ccc(-c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br)cc1,4.3,VTOZEOCALIQLJJ-UHFFFAOYSA-N
CC(C)C1N=C(c2ccccc2)c2ccccc2NC1=O,3.05,GAAPUAMCTXWBPL-UHFFFAOYSA-N
O=C(O)COc1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1.09,AEWQIKDEAWAPPV-UHFFFAOYSA-N
O=C1COc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,1.04,FCSFISXQUADFRY-UHFFFAOYSA-N
CNCCC=C1c2ccccc2CCc2ccccc21,1.58,PHVGLTMQBUFIQQ-UHFFFAOYSA-N
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,2.46,MBUVEWMHONZEQD-UHFFFAOYSA-N
O=C(Nc1ccccc1)N1CCOCC1,1.0,MNKRJSJKVHUXIG-UHFFFAOYSA-N
CCn1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,3.2,LHOFTARJKUMVFG-UHFFFAOYSA-N
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccncc2)cc1,3.2,KJHOKACGVDIVGB-UHFFFAOYSA-N
Cc1ccc(Cl)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,2.6,CRSRQGVEEUYTNA-UHFFFAOYSA-N
CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,2.38,PKTGMAZTFQFXEI-UHFFFAOYSA-N
COc1ccc(-c2nc(N3CCOCC3)nc(O)c2C#N)cc1,0.2,RKUIBFNPIOWCFY-UHFFFAOYSA-N
CN1CCC(COc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,2.59,YQPAFFIGFWEPLF-UHFFFAOYSA-N
COc1cc2ncnc(NCc3ccccc3)c2cc1OC,3.29,FVWVAEZYXLGVIV-UHFFFAOYSA-N
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC=CC3)c(Cc3ccccc3C(F)(F)F)sc21,3.53,JJLFUNORNMJNSV-UHFFFAOYSA-N
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2.17,GPKJTRJOBQGKQK-UHFFFAOYSA-N
Cc1ccc(Oc2ccc(OCC(=O)Nc3ccncc3)cc2)cc1,4.3,CORMWJFTMXSPFO-UHFFFAOYSA-N
Cn1cnc2cc(OC(=O)c3ccccc3)cnc21,2.4,KAEOHXDNBGUDHW-UHFFFAOYSA-N
Brc1cc(Br)cc(COCC(c2ccccc2)N2CCNCC2)c1,2.8,PYALTOQQRPEMLM-UHFFFAOYSA-N
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0.01,OUDSBRTVNLOZBN-UHFFFAOYSA-N
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2.6,FTVWIRXFELQLPI-UHFFFAOYSA-N
Nc1c(-c2ccccc2)c(CN2CCOCC2)nn1-c1ccc(F)cc1,2.33,IVRHULVLPPPNOV-UHFFFAOYSA-N
CC(CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)c(C#N)cc12,3.32,LSSRJFFDFHBKHW-UHFFFAOYSA-N
Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,3.98,MSJODEOZODDVGW-UHFFFAOYSA-N
COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,1.78,IHRMEFNNKFVCAH-UHFFFAOYSA-N
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.38,SAADBVWGJQAEFS-UHFFFAOYSA-N
NC1(c2ccc(-c3ncc4ccccc4c3-c3ccccc3)cc2)CCC1,3.6,UIKDMTZAMLGVGD-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2cnc(C(O)CO)cn2)cc1Cl,2.58,MGXHZTQMLYFNMR-UHFFFAOYSA-N
CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1.61,TVVYPBGDVRJEIC-UHFFFAOYSA-N
COc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,3.14,QLKCCYTUPSTQSQ-UHFFFAOYSA-N
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,-0.76,TUZYXOIXSAXUGO-UHFFFAOYSA-N
N#Cc1cccc(C(=O)NCC(O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,3.48,PXQMPHKMJWQPRD-UHFFFAOYSA-N
CN(C)C(=O)Nc1ccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)cc1,1.1,TVQQUUVYPKGIMU-UHFFFAOYSA-N
COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC,3.19,PBSZPICVYFKXCZ-UHFFFAOYSA-N
CCOc1ccccc1-c1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.67,DESZZYBCSWNYKL-UHFFFAOYSA-N
Cc1cccc(NC(=O)NCC(c2cccnc2)N2CCOCC2)c1,2.0,SDARJYYVDDESEE-UHFFFAOYSA-N
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4cc(F)ccc4c3C2)CC1,2.99,MIOKYZZTPMKVEG-UHFFFAOYSA-N
CNC1=Nc2ncccc2C(c2ccns2)=NC1c1cccs1,2.15,LLBCFKJRNSYTHI-UHFFFAOYSA-N
CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,2.56,OOWQQEPOSBRZSW-UHFFFAOYSA-N
CC1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2F)cn1,3.7,KGJGWMONADZJGW-UHFFFAOYSA-N
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.92,WIKYUJGCLQQFNW-UHFFFAOYSA-N
NC1(C(=O)NC(c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,4.1,LEFZGZYEAILDKJ-UHFFFAOYSA-N
CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC(C(=O)OC)C(c1ccccc1)c1ccccc1)C1CCCCC1,2.42,UUPZYAHONNHULX-UHFFFAOYSA-N
O=c1cc(-c2cccnc2)[nH]c2cc(Cc3ccccc3)ccc12,3.46,OTMRSOIKRACOSL-UHFFFAOYSA-N
COc1cc(O)ccc1C=C1CCCN=C1c1cccnc1,2.2,KXAAIPFSUGPVMQ-UHFFFAOYSA-N
CCCNC(=O)c1nnc2c(-c3ccccc3)cccc2c1N,3.8,HLKQVESZETYPOB-UHFFFAOYSA-N
COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)CC3CCCC3)cc21,1.6,ONRYIYXPRLRVBM-UHFFFAOYSA-N
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,2.6,UXXQOJXBIDBUAC-UHFFFAOYSA-N
Cc1cc(=O)[nH]c2sc(C(=O)c3ccc(Br)cc3)c(N)c12,2.57,CTSTYLUKIWTZGW-UHFFFAOYSA-N
COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.9,AVAFSDMMBPCFKE-UHFFFAOYSA-N
Cc1cc(Cl)ccc1OC1CCN(CC(O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,2.37,ODKRBJGIPOQDPJ-UHFFFAOYSA-N
CCCSc1c(C(=O)NC2CCCCC2)cnn1C,2.99,JOUFSFRQCQLDRZ-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,-0.87,VMUQWDZAQHHYDS-UHFFFAOYSA-N
O=C(OCCN1CCCCC1)c1c[nH]c2ccccc12,2.0,YGKPIROTKVQCCU-UHFFFAOYSA-N
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,3.56,DCSUBABJRXZOMT-UHFFFAOYSA-N
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCC(C)(C)CN(C)C)n1,2.2,AYLYLYGPZGHYDP-UHFFFAOYSA-N
CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,2.52,VMZUTJCNQWMAGF-UHFFFAOYSA-N
N#Cc1ccc(OCC(=O)O)c(-c2ccccc2)c1,-1.08,HLHVPJVNRURVNK-UHFFFAOYSA-N
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1,2.06,CGCKKFFDYBVAMW-UHFFFAOYSA-N
O=C(NCCNC(=O)c1cn(-c2ccccc2)nc1C(F)(F)F)c1ccc(Cl)cn1,3.8,KDQAPKJRHLBWJB-UHFFFAOYSA-N
CNC(=O)c1cccc(NC(=O)Nc2cccc(C#N)c2)c1CN1CCC(Cc2ccc(F)cc2)CC1,3.97,YXOROSQPTDHFJJ-UHFFFAOYSA-N
NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,4.1,QGYPCOPTJYNXJQ-UHFFFAOYSA-N
Cc1oc(-c2ccc(Cl)cc2)cc1C(=O)O,1.67,HUQOLZUHGMRQFS-UHFFFAOYSA-N
CSc1nc2cc(Cl)ccc2[nH]1,3.22,ZYJPSJQXODTXBZ-UHFFFAOYSA-N
CC(C)CC(CO)Nc1nc(SCc2cccc(C#N)c2)nc2nc(N)sc12,3.9,NEIWWMKJOZNVLY-UHFFFAOYSA-N
O=C(O)CC1CCC(c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,3.8,GXALXAKNHIROPE-UHFFFAOYSA-N
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.63,IEDVJHCEMCRBQM-UHFFFAOYSA-N
CN(C)C(=O)NC1CCC(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)CC1,-0.07,HEQPQHRIPVNCLE-UHFFFAOYSA-N
O=c1[nH]c2c(O)ccc(C(O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,1.06,HIBBORWAHJKGBI-UHFFFAOYSA-N
Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,2.9,ASYUPMRGDBGEFR-UHFFFAOYSA-N
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1,1.0,VEWPUFBIMQZXRG-UHFFFAOYSA-N
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.27,ZKLPARSLTMPFCP-UHFFFAOYSA-N
CC1CN(C(=O)OC(C)(C)C#N)CCN1c1ncc(OCc2ccncc2C#N)cn1,2.3,AXCPODYQWVLWMM-UHFFFAOYSA-N
CN(C(=O)Cc1ccc(S(C)(=O)=O)c(F)c1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,3.0,XLRFNVGYXCZQNE-UHFFFAOYSA-N
CCOc1cccc2c3c([nH]c12)CCN(C(=O)C1CCCCC1C(=O)NC1(C#N)CC1)C3,3.1,SPHFEUCZJLRVNK-UHFFFAOYSA-N
Oc1cc(-c2ccccc2)nc2ncnn12,-0.21,VYNHAILFTXIYHR-UHFFFAOYSA-N
NC(=O)c1nnn(-c2ccccc2)c1N,0.74,OHURUUSZJHIVTO-UHFFFAOYSA-N
OC(c1ccccc1)c1cccnc1,1.72,NRMUKAFNUZGGDX-UHFFFAOYSA-N
Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.56,BLDPIMMVZOJKJN-UHFFFAOYSA-N
Cc1oc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1cn(C)c2ccc(Cl)cc12,4.48,XYLNYSDCPRJMBA-UHFFFAOYSA-N
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,2.67,PWWVAXIEGOYWEE-UHFFFAOYSA-N
CCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,3.29,ZSNGXFZDJYKDRG-UHFFFAOYSA-N
N#Cc1cc(Cl)ccc1OC(CCN)c1ccccc1,0.91,BGXQGNICDPIKQK-UHFFFAOYSA-N
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCCNC3)c21,0.6,KGPGFQWBCSZGEL-UHFFFAOYSA-N
Cc1cc(Oc2ccnc(Nc3cccc(N4CCOCC4)c3)c2)c(-c2ccccn2)nc1C,3.27,VTKXXNOAGGALPW-UHFFFAOYSA-N
Cc1c(OC2CCN(CC3CCN(C(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,2.19,GEMBQNHUTJFAFL-UHFFFAOYSA-N
c1ccc2[nH]c(-c3cscn3)nc2c1,2.35,WJCNZQLZVWNLKY-UHFFFAOYSA-N
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,2.6,APTNUAHTAUPJSF-UHFFFAOYSA-N
Cc1cnc2c(NC(C)CO)nc(SCc3cccc(F)c3F)nc2n1,3.55,VTXVSDWMIQHUGV-UHFFFAOYSA-N
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,2.99,VRQVVMDWGGWHTJ-UHFFFAOYSA-N
Oc1nc(-c2ccccc2)nc2ccccc12,2.46,VDULOAUXSMYUMG-UHFFFAOYSA-N
Cc1oc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,3.2,FPPJYOIKKDWUOJ-UHFFFAOYSA-N
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,3.26,CBVZLUIKUXDQLU-UHFFFAOYSA-N
N=C(N)Nc1ccc(C(=O)Oc2ccc(Cl)cc2)cc1,0.7,TYNHUYPNNVQELL-UHFFFAOYSA-N
CC(O)(C(=O)Nc1ccc(C(=O)N2CCCCC2)cc1Cl)C(F)(F)F,2.62,FTHARYIKZCDUSU-UHFFFAOYSA-N
CC1(c2ccc(Cl)c(Cl)c2)CC(=O)NC(N)=N1,1.59,BSPRSYCGMJBMNU-UHFFFAOYSA-N
CC(C)C(NC(=O)CC(NC(=O)C=Cc1ccccc1)c1ccccc1)C(=O)C1C(=O)NC(=O)C1C,1.91,IQJNKNDOSSAOQF-UHFFFAOYSA-N
O=C1OC2(CN3CCC2CC3)CN1c1cccs1,0.9,SRKWHAJRJDBXCG-UHFFFAOYSA-N
