SMILES,logSolubility,inchi_key
CCCCCCCCCCCCCCCCCCO,-8.4,GLDOVTGHNKAZLK-UHFFFAOYSA-N
CC(=O)Nc1ccccc1,-1.33,FZERHIULMFGESH-UHFFFAOYSA-N
O=C1C=C2CC3(O)COc4c(ccc(O)c4O)C3=C2C=C1O,-2.7,HLUCICHZHWJHLL-UHFFFAOYSA-N
NNC(=O)c1ccncc1,0.009,QRXWMOHMRWLFEY-UHFFFAOYSA-N
OC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.46,YQWCIPIEEBVRNY-UHFFFAOYSA-N
CC(C)CCOC=O,-1.52,XKYICAQFSCFURC-UHFFFAOYSA-N
CC(=O)c1ccccc1,-1.28,KWOLFJPFCHCOCG-UHFFFAOYSA-N
c1ccc2nc(-c3ccc4ccccc4n3)ccc2c1,-5.4,WPTCSQBWLUUYDV-UHFFFAOYSA-N
CCOP(=O)(OCC)OCC,0.43,DQWPFSLDHJDLRL-UHFFFAOYSA-N
CC12CCC(C1)C(C)(C)C2=O,-1.85,LHXDLQBQYFFVNW-UHFFFAOYSA-N
COc1cnc2cncnc2n1,-0.91,NMUINCUJOZFODB-UHFFFAOYSA-N
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,-5.64,XCJXQCUJXDUNDN-UHFFFAOYSA-N
CC(C)[N+](=O)[O-],-0.62,FGLBSLMDCBOPQK-UHFFFAOYSA-N
c1ccc2c(c1)[nH]c1ccccc12,-5.27,UJOBWOGCFQCDNV-UHFFFAOYSA-N
OCC(O)C(O)CO,0.7,UNXHWFMMPAWVPI-UHFFFAOYSA-N
CCCOC(=O)c1ccc(N)cc1,-2.452,NBFQYHKHPBMJJV-UHFFFAOYSA-N
CNC(=O)C=C(C)OP(=O)(OC)OC,0.6509999999999999,KRTSDMXIXPKRQR-UHFFFAOYSA-N
O=C1CCC(=O)N1,0.3,KZNICNPSHKQLFF-UHFFFAOYSA-N
CCC(C)C(C)C,-4.28,WGECXQBGLLYSFP-UHFFFAOYSA-N
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,-4.16,DSKJPMWIHSOYEA-UHFFFAOYSA-N
CCN1c2ncccc2C(=S)N(C)c2cccnc21,-4.634,YNARWAUTTJJADX-UHFFFAOYSA-N
CCN1C(=O)c2ccccc2Oc2ccccc21,-3.68,MRBRHCRUXKHKKI-UHFFFAOYSA-N
C1CCOCC1,-0.03,DHXVGJBLRPWPCS-UHFFFAOYSA-N
C#CCCCCC,-3.01,YVXHZKKCZYLQOP-UHFFFAOYSA-N
COc1ccc2ccc(=O)oc2c1CC=C(C)C,-4.314,MBRLOUHOWLUMFF-UHFFFAOYSA-N
Cc1ccc2c(ccc3c4c5c(cccc5cc32)CC4)c1,-7.92,HVVINGXJHBOTJQ-UHFFFAOYSA-N
CCOC(=O)c1ccccc1,-2.32,MTZQAGJQAFMTAQ-UHFFFAOYSA-N
CC(C)CCl,-2.0,QTBFPMKWQKYFLR-UHFFFAOYSA-N
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.3,BFPYWIDHMRZLRN-UHFFFAOYSA-N
CCCCCCCCCCCC(=O)OC,-4.69,UQDUPQYQJKYHQI-UHFFFAOYSA-N
CCCSCCC,-2.58,ZERULLAPCVRMCO-UHFFFAOYSA-N
c1ccc2cc3cc4ccccc4cc3cc2c1,-8.6,IFLREYGFSNHWGE-UHFFFAOYSA-N
CCCCCBr,-3.08,YZWKKMVJZFACSU-UHFFFAOYSA-N
CC=CCCCC,-3.82,OTTZHAVKAVGASB-UHFFFAOYSA-N
CCCCCC1CCCC1,-6.08,HPQURZRDYMUHJI-UHFFFAOYSA-N
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-7.42,UHCLFIWDCYOTOL-UHFFFAOYSA-N
CC(Cl)(Cl)Cl,-2.0,UOCLXMDMGBRAIB-UHFFFAOYSA-N
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.57,LKJPSUCKSLORMF-UHFFFAOYSA-N
O=C1NC(=O)C2(CCCCC2)C(=O)N1,-3.06,NBLIVIWUPTWDMD-UHFFFAOYSA-N
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.85,ITEQSCBLCCNACE-UHFFFAOYSA-N
Cc1ccc(Br)cc1,-3.19,ZBTMRBYMKUEVEU-UHFFFAOYSA-N
CCOCC,-0.09,RTZKZFJDLAIYFH-UHFFFAOYSA-N
CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,-4.376,ONUFESLQCSAYKA-UHFFFAOYSA-N
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.53,SMDHCQAYESWHAE-UHFFFAOYSA-N
Cc1cc(C)c(O)c(C)c1,-2.05,BPRYUXCVCCNUFE-UHFFFAOYSA-N
c1ccccc1,-1.64,UHOVQNZJYSORNB-UHFFFAOYSA-N
Clc1ccc(I)cc1,-4.03,GWQSENYKCGJTRI-UHFFFAOYSA-N
COc1ccc(NC(=O)N(C)C)cc1Cl,-2.564,DSRNRYQBBJQVCW-UHFFFAOYSA-N
CC(C)N(C(=O)CCl)c1ccccc1,-2.48,MFOUDYKPLGXPGO-UHFFFAOYSA-N
C=Cc1ccccc1,-2.82,PPBRXRYQALVLMV-UHFFFAOYSA-N
COCOC,0.48,NKDDWNXOKDWJAK-UHFFFAOYSA-N
Cc1ccccc1C,-2.8,CTQNGGLPUBDAKN-UHFFFAOYSA-N
CCC(C)O,0.47,BTANRVKWQNVYAZ-UHFFFAOYSA-N
Oc1ccc(O)cc1,-0.17,QIGBRXMKCJKVMJ-UHFFFAOYSA-N
CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,-4.955,PROQIPRRNZUXQM-UHFFFAOYSA-N
c1ccc2c(c1)Cc1cc3ccccc3cc1-2,-8.04,HAPOJKSPCGLOOD-UHFFFAOYSA-N
O=C1CNC(=O)N1,-0.4,WJRBRSLFGCUECM-UHFFFAOYSA-N
CCCCCCc1ccc(O)cc1O,-2.59,WFJIVOKAWHGMBH-UHFFFAOYSA-N
C=CCSS(=O)CC=C,-0.83,JDLKFOPOAOFWQN-UHFFFAOYSA-N
CCOP(=S)(OCC)Oc1ccc2oc(=O)c(Cl)c(C)c2c1,-5.382,SJNIEBAPMPLYAB-UHFFFAOYSA-N
Cc1c(C)c2c3ccccc3ccc2c2ccccc12,-7.01,SDOJHDGZFOGOFD-UHFFFAOYSA-N
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71,SNHRLVCMMWUAJD-UHFFFAOYSA-N
O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,-3.93,LEHOTFFKMJEONL-UHFFFAOYSA-N
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-3.1,VGVRPFIJEJYOFN-UHFFFAOYSA-N
Clc1cccc(Cl)c1,-3.04,ZPQOPVIELGIULI-UHFFFAOYSA-N
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-7.15,YVGGHNCTFXOJCH-UHFFFAOYSA-N
CC(C)COC=O,-1.01,AVMSWPWPYJVYKY-UHFFFAOYSA-N
CSc1ccccc1,-2.39,HNKJADCVZUBCPG-UHFFFAOYSA-N
CCN1c2ncccc2C(=O)Nc2c(C(F)(F)F)cc(C)nc21,-4.207,KDDQDUIBYASSFC-UHFFFAOYSA-N
CCCCCC,-3.84,VLKZOEOYAKHREP-UHFFFAOYSA-N
COC(=O)c1cccnc1,-0.46,YNBADRVTZLEFNH-UHFFFAOYSA-N
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,-3.59,HDWIHXWEUNVBIY-UHFFFAOYSA-N
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.82,LCXMEXLGMKFLQO-UHFFFAOYSA-N
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,-4.925,FSCWZHGZWWDELK-UHFFFAOYSA-N
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.15,MZZBPDKVEFVLFF-UHFFFAOYSA-N
c1ccc2c(c1)c1ccccc1c1ccccc21,-6.726,SLGBZMMZGDRARJ-UHFFFAOYSA-N
CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,-4.95,NFDFQCUYFHCNBW-UHFFFAOYSA-N
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96,BJQHLKABXJIVAM-UHFFFAOYSA-N
CCc1ccccn1,0.51,NRGGMCIBEHEAIL-UHFFFAOYSA-N
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28,BUYMVQAILCEWRR-UHFFFAOYSA-N
c1ccc(-c2ccccc2)cc1,-4.345,ZUOUZKKEUPVFJK-UHFFFAOYSA-N
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.71,ICOAEPDGFWLUTI-UHFFFAOYSA-N
CN(C)c1nc(N(C)C)nc(N(C)C)n1,-3.364,UUVWYPNAQBNQJQ-UHFFFAOYSA-N
CC(C)CC(C)(C)O,-0.92,FMLSQAUAAGVTJO-UHFFFAOYSA-N
O=C1NC(=O)C2(CCCCCC2)C(=O)N1,-3.168,RSWPVXFVQHCCCI-UHFFFAOYSA-N
OCC1OC(O)(CO)C(O)C1O,0.64,RFSUNEUAIZKAJO-UHFFFAOYSA-N
Cc1cc(C)cc(O)c1,-1.4,TUAMRELNJMMDMT-UHFFFAOYSA-N
O=C(Nc1cccc(Cl)c1)OCC#CCCl,-4.37,MCOQHIWZJUDQIC-UHFFFAOYSA-N
CC(=O)Nc1ccc(Cl)cc1,-2.843,GGUOCFNAWIODMF-UHFFFAOYSA-N
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,-8.94,PYZHTHZEHQHHEN-UHFFFAOYSA-N
CCC(C)(C)C,-3.55,HNRMPXKDFBEGFZ-UHFFFAOYSA-N
CNc1ccccc1,-1.28,AFBPFSWMIHJQDM-UHFFFAOYSA-N
C=CCC=C,-2.09,QYZLKGVUSQXAMU-UHFFFAOYSA-N
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-4.88,ALEXXDVDDISNDU-UHFFFAOYSA-N
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-1.456,ZXVONLUNISGICL-UHFFFAOYSA-N
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,-3.604,DIWRORZWFLOCLC-UHFFFAOYSA-N
Oc1cccc(Cl)c1,-0.7,HORNXRXVQWOLPJ-UHFFFAOYSA-N
Clc1cccc(Br)c1,-3.21,JRGGUPZKKTVKOV-UHFFFAOYSA-N
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,-3.05,JBMKAUGHUNFTOL-UHFFFAOYSA-N
CCC1(C)C(=O)NC(=O)NC1=O,-1.228,RCFRTWDBBMGLGK-UHFFFAOYSA-N
OCCOc1ccccc1,-0.7,QCDWFXQBSFUVSP-UHFFFAOYSA-N
c1ccc(Cc2ccccc2)cc1,-4.08,CZZYITDELCSZES-UHFFFAOYSA-N
CCCCCC(O)CC,-1.98,NMRPBPVERJPACX-UHFFFAOYSA-N
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.78,PWNAWOCHVWERAR-UHFFFAOYSA-N
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43,WJNRPILHGGKWCK-UHFFFAOYSA-N
CCCC(C)CO,-1.11,PFNHSEQQEPMLNI-UHFFFAOYSA-N
CCCCC(C)(C)O,-1.08,KRIMXCDMVRMCTC-UHFFFAOYSA-N
CCc1ccccc1,-2.77,YNQLUTRBYVCPMQ-UHFFFAOYSA-N
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2.253,VDVCBHJNKZNXKT-UHFFFAOYSA-N
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-6.317,FRCCEHPWNOQAEU-UHFFFAOYSA-N
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,-2.647,FWZMBTIUIQUJFF-UHFFFAOYSA-N
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025,XQUXKZZNEFRCAW-UHFFFAOYSA-N
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19,NFGXHKASABOEEW-UHFFFAOYSA-N
CCOC(=O)CC,-0.66,FKRCODPIKNYEAC-UHFFFAOYSA-N
CSc1nc(NC(C)C)nc(NC(C)C)n1,-4.1,AAEVYOVXGOFMJO-UHFFFAOYSA-N
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9,BYYMILHAKOURNM-UHFFFAOYSA-N
Cc1cc2ccccc2cc1C,-4.72,WWGUMAYGTYQSGA-UHFFFAOYSA-N
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,-6.25,VAHKBZSAUKPEOV-UHFFFAOYSA-N
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-7.39,CKLLRBPBZLTGDJ-UHFFFAOYSA-N
N#CN=C(N)N,-0.31,QGBSISYHAICWAH-UHFFFAOYSA-N
O=[N+]([O-])C(Cl)(Cl)Cl,-2.0,LFHISGNCFUNFFM-UHFFFAOYSA-N
Clc1cccc(Cl)c1-c1ccccc1,-5.21,IYZWUWBAFUBNCH-UHFFFAOYSA-N
COc1ccc(C=O)cc1,-1.49,ZRSNZINYAWTAHE-UHFFFAOYSA-N
CC(=O)Nc1ccc([N+](=O)[O-])cc1,-2.692,NQRLPDFELNCFHW-UHFFFAOYSA-N
CCCCCCC(=O)OCC,-2.74,TVQGDYNRXLTQAP-UHFFFAOYSA-N
CC(=O)Nc1ccc(O)cc1,-1.03,RZVAJINKPMORJF-UHFFFAOYSA-N
c1ccc2[nH]ncc2c1,-2.16,BAXOFTOLAUCFNW-UHFFFAOYSA-N
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-4.31,YNDXUCZADRHECN-UHFFFAOYSA-N
Nc1nc2[nH]cnc2c(=O)[nH]1,-3.583,UYTPUPDQBNUYGX-UHFFFAOYSA-N
COC(C)=O,0.46,KXKVLQRXCPHEJC-UHFFFAOYSA-N
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,-4.743,NVKAWKQGWWIWPM-UHFFFAOYSA-N
C=CC(O)CCC,-0.59,BVOSSZSHBZQJOI-UHFFFAOYSA-N
O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,-3.931,DNTHHIVFNQZZRD-UHFFFAOYSA-N
CCCCOCCCC,-1.85,DURPTKYDGMDSBL-UHFFFAOYSA-N
CCCCCCCCCCCCO,-4.8,LQZZUXJYWNFBMV-UHFFFAOYSA-N
CCN1c2nc(N(C)CCO)ccc2NC(=O)c2cccnc21,-3.36,RSPPUQXSQYBMEE-UHFFFAOYSA-N
CCCC(C)(C)O,-0.49,WFRBDWRZVBPBDO-UHFFFAOYSA-N
Nc1nc(=O)[nH]cc1F,-0.972,XRECTZIEBJDKEO-UHFFFAOYSA-N
CCCCOc1ccc(C(=O)OCC)c(N(CC)CC)c1,-3.84,VZPIPJKBIZCCCK-UHFFFAOYSA-N
CCCCCC(C)(C)O,-1.72,ACBMYYVZWKYLIP-UHFFFAOYSA-N
Cc1c(C)c(C)c(C)c(C)c1C,-5.23,YUWFEBAXEOLKSG-UHFFFAOYSA-N
Cc1ccc(C(C)C)c(O)c1,-2.22,MGSRCZKZVOBKFT-UHFFFAOYSA-N
c1cnc2ncncc2n1,0.02,CPNGPNLZQNNVQM-UHFFFAOYSA-N
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,-4.66,LCCNCVORNKJIRZ-UHFFFAOYSA-N
c1ccc2c(c1)CCN2,-1.04,LPAGFVYQRIESJQ-UHFFFAOYSA-N
O=[N+]([O-])c1cccc2ccccc12,-3.54,RJKGJBPXVHTNJL-UHFFFAOYSA-N
CCC(C)C(C)=O,-0.67,UIHCLUNTQKBZGK-UHFFFAOYSA-N
Nc1nc(O)nc2nc[nH]c12,-3.401,DRAVOWXCEBXPTN-UHFFFAOYSA-N
O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,-4.445,OWNRRUFOJXFKCU-UHFFFAOYSA-N
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-4.88,MWBPRDONLNQCFV-UHFFFAOYSA-N
C=CCCC=C,-2.68,PYGSKMBEVAICCR-UHFFFAOYSA-N
c1ccc2[nH]ccc2c1,-1.52,SIKJAQJRHWYJAI-UHFFFAOYSA-N
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.69,AEMFNILZOJDQLW-UHFFFAOYSA-N
C=CCCCC,-3.23,LIKMAJRDDDTEIG-UHFFFAOYSA-N
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,-3.79,MTZBBNMLMNBNJL-UHFFFAOYSA-N
CCC1CCCCC1,-4.25,IIEWJVIFRVWJOD-UHFFFAOYSA-N
CCCCCCCC(C)=O,-2.58,VKCYHJWLYTUGCC-UHFFFAOYSA-N
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,-3.88,OPXLLQIJSORQAM-UHFFFAOYSA-N
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38,CWJSHJJYOPWUGX-UHFFFAOYSA-N
CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21,-4.114,YSEMEGXOKULCML-UHFFFAOYSA-N
CNC(=O)Oc1cccc2ccccc12,-3.224,CVXBEEMKQHEXEN-UHFFFAOYSA-N
Cc1cncc(C)c1,0.38,HWWYDZCSSYKIAD-UHFFFAOYSA-N
C1=CCC=CC1,-2.06,UVJHQYIOXKWHFD-UHFFFAOYSA-N
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518,KLGMSAOQDHLCOS-UHFFFAOYSA-N
CC(O)c1ccccc1,-0.92,WAPNOHKVXSQRPX-UHFFFAOYSA-N
CC(Cl)CCl,-1.6,KNKRKFALVUDBJE-UHFFFAOYSA-N
CCCC=C(C=O)CC,-2.46,PYLMCYQHBRSDND-UHFFFAOYSA-N
CCOP(=S)(OCC)SCCSCC,-4.23,DOFZAZXDOSGAJZ-UHFFFAOYSA-N
CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-5.284,RLIONZRKXHAVFB-UHFFFAOYSA-N
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,-6.14,IHIDFKLAWYPTKB-UHFFFAOYSA-N
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,-6.02,QQQYTWIFVNKMRW-UHFFFAOYSA-N
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,-4.46,XEFQLINVKFYRCS-UHFFFAOYSA-N
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,-6.637,IJFPVINAQGWBRJ-UHFFFAOYSA-N
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,-3.24,OMFXVFTZEKFJBZ-UHFFFAOYSA-N
Cc1cc(C)cc(C)c1,-3.4,AUHZEENZYGFFBQ-UHFFFAOYSA-N
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-5.115,MQIUGAXCHLFZKX-UHFFFAOYSA-N
CCCCCCCCCCCCCCCO,-6.35,REIUXOLGHVXAEO-UHFFFAOYSA-N
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-7.39,PXAGFNRKXSYIHU-UHFFFAOYSA-N
CC1(C)C(=O)NC(=O)NC1=O,-1.742,LAOZSCRCYVBSJA-UHFFFAOYSA-N
O=[N+]([O-])c1ccccc1[N+](=O)[O-],-3.1,IZUKQUVSCNEFMJ-UHFFFAOYSA-N
CC(=O)C(C)C,-0.12,SYBYTAAJFKOIEJ-UHFFFAOYSA-N
CCCCCCCCCCCCCCCC,-8.4,DCAYPVUWAIABOU-UHFFFAOYSA-N
Cc1cccc2sc3nncn3c12,-2.07,DQJCHOQLCLEDLL-UHFFFAOYSA-N
CCCCCCC(C)=O,-2.05,ZPVFWPFBNIEHGJ-UHFFFAOYSA-N
CCCCCCCCC(=O)OC,-3.38,IJXHLVMUNBOGRR-UHFFFAOYSA-N
Fc1ccc(F)cc1,-1.97,QUGUFLJIAFISSW-UHFFFAOYSA-N
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,-2.676,UEJJHQNACJXSKW-UHFFFAOYSA-N
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.68,ZSDSQXJSNMTJDA-UHFFFAOYSA-N
O=C1NC(=O)C2(CCCC2)C(=O)N1,-2.349,HYPRUQJUBWRVEM-UHFFFAOYSA-N
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.83,AMRQXHFXNZFDCH-UHFFFAOYSA-N
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-5.24,SBNFWQZLDJGRLK-UHFFFAOYSA-N
CN(C)C(=O)NC1CCCCCCC1,-2.218,DQZCVNGCTZLGAQ-UHFFFAOYSA-N
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.8,GVYLCNUFSHDAAW-UHFFFAOYSA-N
CCCCCCCCBr,-5.06,VMKOFRJSULQZRM-UHFFFAOYSA-N
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,-4.883,RIOXQFHNBCKOKP-UHFFFAOYSA-N
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,-0.364,RMMXTBMQSGEXHJ-UHFFFAOYSA-N
CCC(O)CC,-0.24,AQIXEPGDORPWBJ-UHFFFAOYSA-N
Cc1ccc([N+](=O)[O-])cc1,-2.49,ZPTVNYMJQHSSEA-UHFFFAOYSA-N
CC(C)CCCO,-1.14,PCWGTDULNUVNBN-UHFFFAOYSA-N
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C,-4.57,GYRPICHNIDQFOD-UHFFFAOYSA-N
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,-4.93,FOANIXZHAMJWOI-UHFFFAOYSA-N
Nc1cnn(-c2ccccc2)c(=O)c1Cl,-2.878,WYKYKTKDBLFHCY-UHFFFAOYSA-N
CCC(C)(C)O,0.15,MSXVEPNJUHWQHW-UHFFFAOYSA-N
Cc1ccc(O)cc1,-0.73,IWDCLRJOBJJRNH-UHFFFAOYSA-N
CCOC=O,0.15,WBJINCZRORDGAQ-UHFFFAOYSA-N
CN(C)c1ccccc1,-1.92,JLTDJTHDQAWBAV-UHFFFAOYSA-N
C1CCC2CCCCC2C1,-5.19,NNBZCPXTIHJBJL-UHFFFAOYSA-N
CCCCS,-2.18,WQAQPCDUOCURKW-UHFFFAOYSA-N
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,-7.8,TXVHTIQJNYSSKO-UHFFFAOYSA-N
ClC(Cl)=C(Cl)Cl,-2.54,CYTYCFOTNPOANT-UHFFFAOYSA-N
CCC(=O)CC,-0.28,FDPIMTJIUBPUKL-UHFFFAOYSA-N
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.613,WXURHACBFYSXBI-UHFFFAOYSA-N
CCCCC(C)=O,-0.8,QQZOPKMRPOGIEB-UHFFFAOYSA-N
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.239,BCQMBFHBDZVHKU-UHFFFAOYSA-N
CCCCC(C)CC,-5.16,LAIUFBWHERIJIH-UHFFFAOYSA-N
CNC(=O)Oc1ccccc1C(C)C,-2.863,QBSJMKIUCUGGNG-UHFFFAOYSA-N
O=C1NCCN1c1ncc([N+](=O)[O-])s1,-3.22,RDXLYGJSWZYTFJ-UHFFFAOYSA-N
c1ccc2c(c1)Cc1c-2ccc2ccccc12,-6.68,HKMTVMBEALTRRR-UHFFFAOYSA-N
COc1ccccc1Cl,-2.46,QGRPVMLBTFGQDQ-UHFFFAOYSA-N
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09,NYQDCVLCJXRDSK-UHFFFAOYSA-N
O=C(CC(Cl)Cl)NC1=C(Cl)C(=O)c2ccccc2C1=O,-5.03,DHTZKRIZYPAKLO-UHFFFAOYSA-N
C=CC(=O)OC,-0.22,BAPJBEWLBFYGME-UHFFFAOYSA-N
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-4.89,IVUXTESCPZUGJC-UHFFFAOYSA-N
c1ccc(N=Nc2ccccc2)cc1,-4.45,DMLAVOWQYNRWNQ-UHFFFAOYSA-N
Cc1ccc(C(C)C)cc1,-3.77,HFPZCAJZSCWRBC-UHFFFAOYSA-N
Oc1c(Cl)cccc1Cl,-1.79,HOLHYSJJBXSLMV-UHFFFAOYSA-N
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,0.79,CZMRCDWAGMRECN-UHFFFAOYSA-N
OC1C(O)C(O)C(O)C(O)C1O,0.35,CDAISMWEOUEBRE-UHFFFAOYSA-N
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,-0.17,KSCFJBIXMNOVSH-UHFFFAOYSA-N
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,-2.111,WIIZWVCIJKGZOK-UHFFFAOYSA-N
CCC(O)(CC)CC,-0.85,XKIRHOWVQWCYBT-UHFFFAOYSA-N
CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,-5.41,OBMLHUPNRURLOK-UHFFFAOYSA-N
Brc1ccccc1Br,-3.5,WQONPSCCEXUXTQ-UHFFFAOYSA-N
Oc1c(Cl)cc(Cl)cc1Cl,-2.34,LINPIYWFGCPVIE-UHFFFAOYSA-N
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],-5.16,UNAHYJYOSSSJHH-UHFFFAOYSA-N
O=C1c2ccccc2Cc2ccccc2N1CCF,-4.799,SYGHQFHDDIIPNX-UHFFFAOYSA-N
CC(C)C(=O)C(C)C,-1.3,HXVNBWAKAOHACI-UHFFFAOYSA-N
CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2.593,ZCDHRBAYNFWZBH-UHFFFAOYSA-N
COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1,-2.943,DOIBQIDXMYSSJY-UHFFFAOYSA-N
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-0.876,RYYVLZVUVIJVGH-UHFFFAOYSA-N
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-4.173,LXMSZDCAJNLERA-UHFFFAOYSA-N
Cc1ccc(O)cc1C,-1.38,YCOXTKKNXUZSKD-UHFFFAOYSA-N
c1ccc(Oc2ccccc2)cc1,-3.96,USIUVYZYUHIAEV-UHFFFAOYSA-N
